District,Statecode,Date,Count
Adilabad,TG,05/04/2020,1
Adilabad,TG,07/04/2020,1
Adilabad,TG,10/04/2020,8
Adilabad,TG,11/04/2020,1
Adilabad,TG,19/04/2020,5
Agar Malwa,MP,15/04/2020,3
Agar Malwa,MP,16/04/2020,1
Agra,UP,01/04/2020,1
Agra,UP,02/04/2020,5
Agra,UP,03/04/2020,3
Agra,UP,04/03/2020,7
Agra,UP,04/04/2020,24
Agra,UP,05/04/2020,3
Agra,UP,06/04/2020,2
Agra,UP,07/04/2020,13
Agra,UP,08/04/2020,2
Agra,UP,09/03/2020,2
Agra,UP,09/04/2020,19
Agra,UP,10/04/2020,5
Agra,UP,11/04/2020,4
Agra,UP,12/04/2020,12
Agra,UP,13/03/2020,1
Agra,UP,13/04/2020,35
Agra,UP,14/04/2020,4
Agra,UP,15/04/2020,15
Agra,UP,16/04/2020,9
Agra,UP,17/04/2020,5
Agra,UP,18/04/2020,27
Agra,UP,19/04/2020,43
Agra,UP,30/03/2020,1
Ahmadabad,GJ,01/04/2020,8
Ahmadabad,GJ,03/04/2020,7
Ahmadabad,GJ,04/04/2020,7
Ahmadabad,GJ,05/04/2020,8
Ahmadabad,GJ,06/04/2020,11
Ahmadabad,GJ,07/04/2020,19
Ahmadabad,GJ,09/04/2020,59
Ahmadabad,GJ,10/04/2020,55
Ahmadabad,GJ,11/04/2020,46
Ahmadabad,GJ,12/04/2020,39
Ahmadabad,GJ,13/04/2020,38
Ahmadabad,GJ,14/04/2020,53
Ahmadabad,GJ,15/04/2020,77
Ahmadabad,GJ,16/04/2020,95
Ahmadabad,GJ,17/04/2020,78
Ahmadabad,GJ,18/04/2020,239
Ahmadabad,GJ,19/04/2020,239
Ahmadabad,GJ,20/03/2020,3
Ahmadabad,GJ,21/03/2020,2
Ahmadabad,GJ,22/03/2020,3
Ahmadabad,GJ,23/03/2020,6
Ahmadabad,GJ,28/03/2020,3
Ahmadabad,GJ,29/03/2020,4
Ahmadabad,GJ,30/03/2020,1
Ahmadabad,GJ,31/03/2020,1
Ahmadnagar,MH,02/04/2020,9
Ahmadnagar,MH,05/04/2020,4
Ahmadnagar,MH,06/04/2020,2
Ahmadnagar,MH,07/04/2020,2
Ahmadnagar,MH,11/04/2020,1
Ahmadnagar,MH,13/04/2020,1
Ahmadnagar,MH,14/03/2020,1
Ahmadnagar,MH,16/04/2020,1
Ahmadnagar,MH,18/04/2020,1
Ahmadnagar,MH,19/03/2020,1
Ahmadnagar,MH,24/03/2020,1
Ahmadnagar,MH,29/03/2020,2
Ahmadnagar,MH,31/03/2020,3
Aizawl,MZ,25/03/2020,1
Ajmer,RJ,16/04/2020,1
Ajmer,RJ,17/04/2020,9
Ajmer,RJ,18/04/2020,3
Ajmer,RJ,19/04/2020,5
Ajmer,RJ,28/03/2020,1
Ajmer,RJ,29/03/2020,3
Ajmer,RJ,31/03/2020,1
Akola,MH,08/04/2020,1
Akola,MH,09/04/2020,8
Akola,MH,10/04/2020,3
Akola,MH,12/04/2020,1
Akola,MH,15/04/2020,1
Akola,MH,18/04/2020,1
Alappuzha,KL,02/2/2020,1
Alappuzha,KL,04/04/2020,1
Alappuzha,KL,08/04/2020,2
Alappuzha,KL,24/03/2020,1
Alirajpur,MP,15/04/2020,1
Almora,UT,06/04/2020,1
Alwar,RJ,01/04/2020,1
Alwar,RJ,03/04/2020,3
Alwar,RJ,10/04/2020,1
Alwar,RJ,11/04/2020,1
Alwar,RJ,30/03/2020,1
Ambala,HR,02/04/2020,2
Ambala,HR,10/04/2020,4
Ambala,HR,19/04/2020,4
Ambala,HR,28/03/2020,1
Amravati,MH,04/04/2020,1
Amravati,MH,09/04/2020,3
Amravati,MH,14/04/2020,1
Amravati,MH,18/04/2020,1
Amritsar,PB,03/04/2020,2
Amritsar,PB,04/04/2020,3
Amritsar,PB,06/04/2020,1
Amritsar,PB,07/04/2020,1
Amritsar,PB,09/03/2020,1
Amritsar,PB,09/04/2020,1
Amritsar,PB,22/03/2020,1
Amritsar,PB,31/03/2020,1
Amroha,UP,08/04/2020,1
Amroha,UP,09/04/2020,1
Amroha,UP,10/04/2020,5
Amroha,UP,14/04/2020,2
Amroha,UP,16/04/2020,1
Anand,GJ,07/04/2020,1
Anand,GJ,09/04/2020,1
Anand,GJ,11/04/2020,3
Anand,GJ,12/04/2020,3
Anand,GJ,13/04/2020,1
Anand,GJ,14/04/2020,1
Anand,GJ,15/04/2020,7
Anand,GJ,16/04/2020,8
Anand,GJ,17/04/2020,1
Anand,GJ,18/04/2020,1
Anand,GJ,19/04/2020,1
Anantapur,AP,04/04/2020,1
Anantapur,AP,05/04/2020,3
Anantapur,AP,08/04/2020,7
Anantapur,AP,10/04/2020,2
Anantapur,AP,14/04/2020,5
Anantapur,AP,15/04/2020,1
Anantapur,AP,17/04/2020,5
Anantapur,AP,19/04/2020,3
Anantapur,AP,31/03/2020,2
Anantnag,JK,18/04/2020,2
Aravalli,GJ,16/04/2020,1
Ariyalur,TN,06/04/2020,1
Auraiya,UP,05/04/2020,1
Auraiya,UP,08/04/2020,1
Auraiya,UP,10/04/2020,1
Auraiya,UP,14/04/2020,2
Auraiya,UP,17/04/2020,1
Aurangabad,MH,02/04/2020,2
Aurangabad,MH,05/04/2020,4
Aurangabad,MH,06/04/2020,3
Aurangabad,MH,07/04/2020,3
Aurangabad,MH,09/04/2020,4
Aurangabad,MH,11/04/2020,2
Aurangabad,MH,13/04/2020,4
Aurangabad,MH,15/03/2020,1
Aurangabad,MH,16/04/2020,5
Azamgarh,UP,03/04/2020,3
Azamgarh,UP,07/04/2020,1
Azamgarh,UP,13/04/2020,2
Azamgarh,UP,19/04/2020,1
Badgam,JK,08/04/2020,9
Badgam,JK,11/04/2020,1
Badgam,JK,16/04/2020,1
Badgam,JK,18/04/2020,1
Badgam,JK,29/03/2020,2
Bagalkote,KA,03/04/2020,1
Bagalkote,KA,06/04/2020,2
Bagalkote,KA,07/04/2020,2
Bagalkote,KA,09/04/2020,3
Bagalkote,KA,13/04/2020,1
Bagalkote,KA,14/04/2020,3
Bagalkote,KA,15/04/2020,2
Bagalkote,KA,18/04/2020,7
Baghpat,UP,04/04/2020,1
Baghpat,UP,08/04/2020,1
Baghpat,UP,09/04/2020,2
Baghpat,UP,12/04/2020,2
Baghpat,UP,14/04/2020,7
Baghpat,UP,16/04/2020,1
Baghpat,UP,26/03/2020,1
Baleshwar,OR,18/04/2020,1
Ballari,KA,02/04/2020,1
Ballari,KA,04/04/2020,1
Ballari,KA,05/04/2020,1
Ballari,KA,17/04/2020,7
Ballari,KA,31/03/2020,3
Banas Kantha,GJ,13/04/2020,2
Banas Kantha,GJ,16/04/2020,4
Banas Kantha,GJ,17/04/2020,2
Banas Kantha,GJ,19/04/2020,2
Banda,UP,04/04/2020,1
Banda,UP,05/04/2020,1
Banda,UP,14/04/2020,1
Bandipore,JK,01/04/2020,7
Bandipore,JK,02/04/2020,8
Bandipore,JK,03/04/2020,3
Bandipore,JK,04/04/2020,9
Bandipore,JK,11/04/2020,3
Bandipore,JK,13/04/2020,9
Bandipore,JK,14/04/2020,2
Bandipore,JK,15/04/2020,3
Bandipore,JK,16/04/2020,10
Bandipore,JK,17/04/2020,9
Bandipore,JK,18/04/2020,5
Bandipore,JK,19/04/2020,4
Bandipore,JK,24/03/2020,1
Bandipore,JK,25/03/2020,4
Bandipore,JK,28/03/2020,4
Bandipore,JK,30/03/2020,3
Banswara,RJ,04/04/2020,2
Banswara,RJ,07/04/2020,7
Banswara,RJ,08/04/2020,1
Banswara,RJ,09/04/2020,2
Banswara,RJ,10/04/2020,12
Banswara,RJ,11/04/2020,13
Banswara,RJ,12/04/2020,15
Banswara,RJ,13/04/2020,7
Banswara,RJ,18/04/2020,1
Bara Banki,UP,05/04/2020,1
Baramula,JK,04/04/2020,5
Baramula,JK,05/04/2020,14
Baramula,JK,06/04/2020,3
Baramula,JK,07/04/2020,1
Baramula,JK,08/04/2020,5
Baramula,JK,11/04/2020,4
Baramula,JK,12/04/2020,4
Baramula,JK,13/04/2020,3
Baramula,JK,15/04/2020,2
Baramula,JK,19/04/2020,2
Baramula,JK,29/03/2020,1
Bareilly,UP,29/03/2020,1
Bareilly,UP,31/03/2020,5
Barmer,RJ,09/04/2020,1
Barnala,PB,05/04/2020,1
Barnala,PB,09/04/2020,1
Barwani,MP,05/04/2020,3
Barwani,MP,08/04/2020,9
Barwani,MP,10/04/2020,2
Barwani,MP,14/04/2020,3
Barwani,MP,15/04/2020,5
Basti,UP,01/04/2020,1
Basti,UP,02/04/2020,2
Basti,UP,03/04/2020,2
Basti,UP,07/04/2020,3
Basti,UP,10/04/2020,1
Basti,UP,13/04/2020,5
Basti,UP,15/04/2020,2
Basti,UP,19/04/2020,3
Begusarai,BR,01/04/2020,1
Begusarai,BR,07/04/2020,2
Begusarai,BR,09/04/2020,2
Begusarai,BR,11/04/2020,2
Begusarai,BR,13/04/2020,1
Begusarai,BR,17/04/2020,1
Belagavi,KA,03/04/2020,3
Belagavi,KA,05/04/2020,4
Belagavi,KA,09/04/2020,3
Belagavi,KA,12/04/2020,4
Belagavi,KA,13/04/2020,3
Belagavi,KA,14/04/2020,1
Belagavi,KA,15/04/2020,1
Belagavi,KA,16/04/2020,17
Belagavi,KA,17/04/2020,5
Belagavi,KA,18/04/2020,1
Bengaluru,KA,01/04/2020,3
Bengaluru,KA,04/04/2020,4
Bengaluru,KA,05/04/2020,2
Bengaluru,KA,06/04/2020,2
Bengaluru,KA,07/04/2020,3
Bengaluru,KA,08/04/2020,1
Bengaluru,KA,09/03/2020,1
Bengaluru,KA,09/04/2020,5
Bengaluru,KA,10/03/2020,3
Bengaluru,KA,10/04/2020,3
Bengaluru,KA,11/04/2020,2
Bengaluru,KA,12/03/2020,1
Bengaluru,KA,12/04/2020,3
Bengaluru,KA,13/04/2020,1
Bengaluru,KA,14/04/2020,3
Bengaluru,KA,15/04/2020,2
Bengaluru,KA,16/04/2020,5
Bengaluru,KA,17/03/2020,3
Bengaluru,KA,17/04/2020,10
Bengaluru,KA,18/03/2020,3
Bengaluru,KA,18/04/2020,3
Bengaluru,KA,21/03/2020,4
Bengaluru,KA,22/03/2020,4
Bengaluru,KA,23/03/2020,6
Bengaluru,KA,24/03/2020,1
Bengaluru,KA,25/03/2020,8
Bengaluru,KA,26/03/2020,3
Bengaluru,KA,27/03/2020,4
Bengaluru,KA,28/03/2020,2
Bengaluru,KA,30/03/2020,1
Bengaluru,KA,31/03/2020,4
Bengaluru Rural,KA,04/04/2020,1
Bengaluru Rural,KA,06/04/2020,1
Bengaluru Rural,KA,07/04/2020,1
Bengaluru Rural,KA,10/04/2020,1
Bengaluru Rural,KA,13/04/2020,1
Betul,MP,06/04/2020,1
Betul,MP,17/04/2020,1
Bhadohi,UP,11/04/2020,1
Bhadradri Kothagudem,TG,10/04/2020,1
Bhadradri Kothagudem,TG,22/03/2020,1
Bhadradri Kothagudem,TG,24/03/2020,2
Bhadrak,OR,03/04/2020,2
Bhadrak,OR,31/03/2020,1
Bhagalpur,BR,04/04/2020,1
Bharatpur,RJ,02/04/2020,1
Bharatpur,RJ,03/04/2020,2
Bharatpur,RJ,04/04/2020,2
Bharatpur,RJ,07/04/2020,3
Bharatpur,RJ,10/04/2020,1
Bharatpur,RJ,13/04/2020,11
Bharatpur,RJ,16/04/2020,23
Bharatpur,RJ,18/04/2020,42
Bharatpur,RJ,19/04/2020,17
Bharuch,GJ,10/04/2020,7
Bharuch,GJ,11/04/2020,1
Bharuch,GJ,13/04/2020,3
Bharuch,GJ,15/04/2020,2
Bharuch,GJ,17/04/2020,8
Bharuch,GJ,18/04/2020,1
Bharuch,GJ,19/04/2020,1
Bhavnagar,GJ,02/04/2020,1
Bhavnagar,GJ,04/04/2020,2
Bhavnagar,GJ,05/04/2020,4
Bhavnagar,GJ,07/04/2020,1
Bhavnagar,GJ,08/04/2020,4
Bhavnagar,GJ,10/04/2020,4
Bhavnagar,GJ,11/04/2020,1
Bhavnagar,GJ,14/04/2020,3
Bhavnagar,GJ,18/04/2020,4
Bhavnagar,GJ,19/04/2020,2
Bhavnagar,GJ,28/03/2020,1
Bhavnagar,GJ,30/03/2020,5
Bhilwara,RJ,04/04/2020,1
Bhilwara,RJ,09/04/2020,1
Bhilwara,RJ,19/04/2020,1
Bhilwara,RJ,20/03/2020,6
Bhilwara,RJ,21/03/2020,7
Bhilwara,RJ,25/03/2020,4
Bhilwara,RJ,26/03/2020,2
Bhilwara,RJ,27/03/2020,2
Bhilwara,RJ,28/03/2020,3
Bhilwara,RJ,29/03/2020,1
Bhilwara,RJ,30/03/2020,1
Bhiwani,HR,04/04/2020,2
Bhiwani,HR,19/04/2020,1
Bhojpur,BR,19/04/2020,1
Bhopal,MP,02/04/2020,5
Bhopal,MP,04/04/2020,7
Bhopal,MP,05/04/2020,3
Bhopal,MP,06/04/2020,43
Bhopal,MP,07/04/2020,24
Bhopal,MP,08/04/2020,9
Bhopal,MP,09/04/2020,4
Bhopal,MP,10/04/2020,18
Bhopal,MP,11/04/2020,15
Bhopal,MP,12/04/2020,3
Bhopal,MP,13/04/2020,8
Bhopal,MP,14/04/2020,16
Bhopal,MP,15/04/2020,9
Bhopal,MP,16/04/2020,29
Bhopal,MP,17/04/2020,1
Bhopal,MP,22/03/2020,1
Bhopal,MP,25/03/2020,1
Bhopal,MP,27/03/2020,1
Bid,MH,09/04/2020,1
Bidar,KA,02/04/2020,10
Bidar,KA,11/04/2020,1
Bidar,KA,13/04/2020,2
Bidar,KA,17/04/2020,1
Bijnor,UP,06/04/2020,1
Bijnor,UP,14/04/2020,8
Bijnor,UP,16/04/2020,4
Bijnor,UP,18/04/2020,9
Bikaner,RJ,03/04/2020,2
Bikaner,RJ,04/04/2020,2
Bikaner,RJ,05/04/2020,6
Bikaner,RJ,06/04/2020,1
Bikaner,RJ,07/04/2020,3
Bikaner,RJ,08/04/2020,6
Bikaner,RJ,11/04/2020,6
Bikaner,RJ,12/04/2020,8
Bikaner,RJ,16/04/2020,1
Bikaner,RJ,19/04/2020,2
Bilaspur,CT,26/03/2020,1
Bokaro,JH,05/04/2020,1
Bokaro,JH,09/04/2020,4
Bokaro,JH,10/04/2020,1
Bokaro,JH,12/04/2020,2
Bokaro,JH,13/04/2020,1
Botad,GJ,15/04/2020,1
Botad,GJ,17/04/2020,3
Botad,GJ,19/04/2020,1
Budaun,UP,06/04/2020,1
Budaun,UP,11/04/2020,1
Budaun,UP,16/04/2020,2
Budaun,UP,17/04/2020,1
Budaun,UP,19/04/2020,3
Bulandshahr,UP,01/04/2020,2
Bulandshahr,UP,07/04/2020,2
Bulandshahr,UP,08/04/2020,3
Bulandshahr,UP,11/04/2020,3
Bulandshahr,UP,15/04/2020,1
Bulandshahr,UP,17/04/2020,2
Bulandshahr,UP,18/04/2020,1
Bulandshahr,UP,30/03/2020,1
Buldana,MH,01/04/2020,1
Buldana,MH,02/04/2020,1
Buldana,MH,07/04/2020,2
Buldana,MH,08/04/2020,1
Buldana,MH,09/04/2020,3
Buldana,MH,10/04/2020,2
Buldana,MH,13/04/2020,4
Buldana,MH,15/04/2020,4
Buldana,MH,29/03/2020,1
Buldana,MH,31/03/2020,2
Buxar,BR,16/04/2020,2
Buxar,BR,19/04/2020,2
Cachar,AS,04/04/2020,1
Cachar,AS,31/03/2020,1
Chamba,HP,06/04/2020,4
Chamba,HP,15/04/2020,2
Chandigarh,CH,01/04/2020,2
Chandigarh,CH,02/04/2020,1
Chandigarh,CH,10/04/2020,1
Chandigarh,CH,12/04/2020,2
Chandigarh,CH,18/04/2020,2
Chandigarh,CH,19/03/2020,1
Chandigarh,CH,19/04/2020,3
Chandigarh,CH,20/03/2020,4
Chandigarh,CH,22/03/2020,1
Chandigarh,CH,23/03/2020,1
Chandigarh,CH,27/03/2020,1
Chandigarh,CH,30/03/2020,5
Chandigarh,CH,31/03/2020,2
Chandrapur,MH,16/04/2020,2
Charki Dadri,HR,06/04/2020,1
Chengalpattu,TN,01/04/2020,7
Chengalpattu,TN,02/04/2020,7
Chengalpattu,TN,05/04/2020,3
Chengalpattu,TN,06/04/2020,2
Chengalpattu,TN,09/04/2020,4
Chengalpattu,TN,10/04/2020,12
Chengalpattu,TN,11/04/2020,1
Chengalpattu,TN,12/04/2020,2
Chengalpattu,TN,13/04/2020,2
Chengalpattu,TN,15/04/2020,3
Chengalpattu,TN,19/04/2020,3
Chengalpattu,TN,24/03/2020,1
Chengalpattu,TN,27/03/2020,2
Chengalpattu,TN,31/03/2020,1
Chennai,TN,01/04/2020,1
Chennai,TN,02/04/2020,20
Chennai,TN,03/04/2020,35
Chennai,TN,04/04/2020,7
Chennai,TN,05/04/2020,7
Chennai,TN,06/04/2020,15
Chennai,TN,07/04/2020,39
Chennai,TN,08/04/2020,7
Chennai,TN,09/04/2020,7
Chennai,TN,10/04/2020,9
Chennai,TN,11/04/2020,10
Chennai,TN,12/04/2020,18
Chennai,TN,13/04/2020,9
Chennai,TN,14/04/2020,5
Chennai,TN,15/04/2020,5
Chennai,TN,16/04/2020,3
Chennai,TN,17/04/2020,11
Chennai,TN,18/03/2020,1
Chennai,TN,18/04/2020,7
Chennai,TN,19/03/2020,1
Chennai,TN,19/04/2020,50
Chennai,TN,21/03/2020,1
Chennai,TN,22/03/2020,1
Chennai,TN,23/03/2020,1
Chennai,TN,24/03/2020,5
Chennai,TN,25/03/2020,1
Chennai,TN,26/03/2020,2
Chennai,TN,27/03/2020,2
Chennai,TN,28/03/2020,1
Chennai,TN,30/03/2020,5
Chennai,TN,31/03/2020,4
Chhindwara,MP,02/04/2020,1
Chhindwara,MP,04/04/2020,1
Chhindwara,MP,13/04/2020,2
Chikkaballapura,KA,08/04/2020,1
Chikkaballapura,KA,09/04/2020,1
Chikkaballapura,KA,14/04/2020,1
Chikkaballapura,KA,17/04/2020,3
Chikkaballapura,KA,24/03/2020,1
Chikkaballapura,KA,28/03/2020,5
Chikkaballapura,KA,31/03/2020,1
Chittoor,AP,01/04/2020,5
Chittoor,AP,02/04/2020,3
Chittoor,AP,04/04/2020,1
Chittoor,AP,05/04/2020,7
Chittoor,AP,07/04/2020,1
Chittoor,AP,08/04/2020,2
Chittoor,AP,12/04/2020,1
Chittoor,AP,13/04/2020,2
Chittoor,AP,17/04/2020,5
Chittoor,AP,24/03/2020,1
Chota Udaipur,GJ,05/04/2020,1
Chota Udaipur,GJ,09/04/2020,1
Chota Udaipur,GJ,11/04/2020,1
Chota Udaipur,GJ,14/04/2020,2
Chota Udaipur,GJ,17/04/2020,1
Chota Udaipur,GJ,19/04/2020,1
Churu,RJ,01/04/2020,7
Churu,RJ,04/04/2020,2
Churu,RJ,07/04/2020,1
Churu,RJ,12/04/2020,3
Churu,RJ,27/03/2020,1
Coimbatore,TN,01/04/2020,28
Coimbatore,TN,05/04/2020,29
Coimbatore,TN,06/04/2020,1
Coimbatore,TN,07/04/2020,1
Coimbatore,TN,10/04/2020,26
Coimbatore,TN,11/04/2020,11
Coimbatore,TN,12/04/2020,22
Coimbatore,TN,13/04/2020,7
Coimbatore,TN,13/04/2020,7
Coimbatore,TN,16/04/2020,1
Coimbatore,TN,18/04/2020,1
Coimbatore,TN,19/04/2020,5
Coimbatore,TN,22/03/2020,1
Cuddalore,TN,04/04/2020,3
Cuddalore,TN,05/04/2020,7
Cuddalore,TN,06/04/2020,3
Cuddalore,TN,10/04/2020,1
Cuddalore,TN,11/04/2020,1
Cuddalore,TN,12/04/2020,4
Cuddalore,TN,14/04/2020,1
Cuddalore,TN,19/04/2020,6
Cuttack,OR,03/04/2020,1
Dahod,GJ,09/04/2020,1
Dahod,GJ,14/04/2020,1
Dahod,GJ,19/04/2020,1
Dakshina Kannada,KA,01/04/2020,1
Dakshina Kannada,KA,04/04/2020,3
Dakshina Kannada,KA,17/04/2020,1
Dakshina Kannada,KA,19/04/2020,2
Dakshina Kannada,KA,24/03/2020,5
Dakshina Kannada,KA,27/03/2020,2
Dakshina Kannada,KA,31/03/2020,1
Dausa,RJ,03/04/2020,1
Dausa,RJ,05/04/2020,2
Dausa,RJ,06/04/2020,3
Dausa,RJ,10/04/2020,1
Dausa,RJ,11/04/2020,1
Dausa,RJ,13/04/2020,3
Dausa,RJ,15/04/2020,1
Dausa,RJ,17/04/2020,1
Davanagere,KA,25/03/2020,1
Davanagere,KA,27/03/2020,1
Davanagere,KA,28/03/2020,1
Dehradun,UT,03/04/2020,6
Dehradun,UT,05/04/2020,3
Dehradun,UT,06/04/2020,2
Dehradun,UT,08/04/2020,1
Dehradun,UT,15/03/2020,1
Dehradun,UT,17/04/2020,2
Dehradun,UT,19/03/2020,2
Dehradun,UT,19/04/2020,2
Dehradun,UT,23/03/2020,1
Dehradun,UT,28/03/2020,1
Dehradun,UT,29/03/2020,1
Dewas,MP,09/04/2020,3
Dewas,MP,13/04/2020,1
Dewas,MP,14/04/2020,3
Dewas,MP,15/04/2020,8
Dewas,MP,16/04/2020,2
Dewas,MP,17/04/2020,1
Dhanbad,JH,16/04/2020,1
Dhanbad,JH,19/04/2020,1
Dhar,MP,09/04/2020,1
Dhar,MP,13/04/2020,1
Dhar,MP,14/04/2020,1
Dhar,MP,16/04/2020,3
Dhar,MP,17/04/2020,4
Dharwad,KA,09/04/2020,1
Dharwad,KA,13/04/2020,4
Dharwad,KA,18/04/2020,1
Dharwad,KA,22/03/2020,1
Dhaulpur,RJ,02/04/2020,1
Dhenkanal,OR,09/04/2020,1
Dhubri,AS,07/04/2020,1
Dhubri,AS,09/04/2020,1
Dhubri,AS,13/04/2020,1
Dhubri,AS,14/04/2020,1
Dhule,MH,13/04/2020,1
Dindigul,TN,01/04/2020,17
Dindigul,TN,03/04/2020,26
Dindigul,TN,05/04/2020,2
Dindigul,TN,08/04/2020,1
Dindigul,TN,10/04/2020,8
Dindigul,TN,11/04/2020,1
Dindigul,TN,12/04/2020,1
Dindigul,TN,14/04/2020,9
Dindigul,TN,17/04/2020,1
Dindigul,TN,18/04/2020,3
Dindigul,TN,19/04/2020,5
Dungarpur,RJ,06/04/2020,2
Dungarpur,RJ,27/03/2020,2
Dungarpur,RJ,31/03/2020,1
Durg,CT,26/03/2020,1
East Delhi,DL,02/03/2020,1
East Godavari,AP,01/04/2020,5
East Godavari,AP,03/04/2020,2
East Godavari,AP,09/04/2020,1
East Godavari,AP,10/04/2020,5
East Godavari,AP,18/04/2020,2
East Godavari,AP,18/04/2020,2
East Godavari,AP,19/04/2020,5
East Godavari,AP,19/04/2020,5
East Godavari,AP,21/03/2020,1
East Godavari,AP,30/03/2020,2
East Godavari,AP,31/03/2020,1
East Khasi Hills,ML,13/04/2020,1
East Khasi Hills,ML,15/04/2020,6
Ernakulam,KL,01/04/2020,3
Ernakulam,KL,04/04/2020,1
Ernakulam,KL,10/03/2020,2
Ernakulam,KL,20/03/2020,6
Ernakulam,KL,21/03/2020,3
Ernakulam,KL,21/03/2020,3
Ernakulam,KL,22/03/2020,2
Ernakulam,KL,23/03/2020,2
Ernakulam,KL,24/03/2020,1
Ernakulam,KL,25/03/2020,3
Ernakulam,KL,29/03/2020,1
Erode,TN,01/04/2020,2
Erode,TN,02/04/2020,6
Erode,TN,09/04/2020,26
Erode,TN,10/04/2020,2
Erode,TN,12/04/2020,4
Erode,TN,15/04/2020,6
Erode,TN,15/04/2020,6
Erode,TN,21/03/2020,2
Erode,TN,21/03/2020,2
Erode,TN,25/03/2020,1
Erode,TN,26/03/2020,1
Erode,TN,27/03/2020,2
Erode,TN,29/03/2020,8
Erode,TN,30/03/2020,10
Erode,TN,30/03/2020,10
Etawah,UP,13/04/2020,1
Etawah,UP,17/04/2020,1
Etawah,UP,19/04/2020,1
Evacuees*,RJ,01/04/2020,1
Evacuees*,RJ,03/04/2020,9
Evacuees*,RJ,04/04/2020,1
Evacuees*,RJ,05/04/2020,5
Evacuees*,RJ,06/04/2020,3
Evacuees*,RJ,09/04/2020,6
Evacuees*,RJ,10/04/2020,8
